order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O01851,16-10-2023,C0736,P0374,S022,In-Store,2,190.53,0.1,342.95
O01852,16-05-2024,C0632,P0695,0,Online,1,62.67,0.1,56.4
O01853,20-03-2024,C0504,P0204,S045,In-Store,1,200.67,0.05,190.64
O01854,27-04-2024,C0474,P0657,S059,In-Store,2,29.04,0.1,52.27
O01855,10-02-2025,C0604,P0749,S058,In-Store,1,165.09,0.05,156.84
O01856,31-08-2024,C0067,P0098,0,Online,1,120.73,0.2,96.58
O01857,24-12-2023,C0693,P0442,S049,In-Store,1,206.69,0,206.69
O01858,19-11-2023,C0592,P0242,0,Online,1,138.25,0.1,124.42
O01859,02-12-2024,C0032,P0439,S032,In-Store,1,79.07,0.1,71.16
O01860,08-10-2024,C0555,P0614,S058,In-Store,1,332.16,0,332.16
O01861,15-01-2025,C0669,P0689,S039,In-Store,2,46.7,0.05,88.73
O01862,17-06-2023,C0367,P0708,S015,In-Store,1,157.48,0.1,141.73
O01863,08-06-2024,C0348,P0300,0,Online,2,138.12,0.2,220.99
O01864,11-01-2025,C0060,P0834,S036,In-Store,3,94.05,0,282.15
O01865,03-03-2024,C0407,P1169,S058,In-Store,1,50.9,0,50.9
O01866,12-12-2023,C0396,P0899,S002,In-Store,2,118.47,0.05,225.09
O01867,10-03-2024,C0512,P0546,S008,In-Store,1,196.72,0.05,186.88
O01868,23-04-2024,C0583,P0591,S044,In-Store,1,236.24,0.1,212.62
O01869,23-12-2023,C0021,P0005,S029,In-Store,1,112.55,0.2,90.04
O01870,05-07-2024,C0160,P0684,S013,In-Store,1,222.84,0.05,211.7
O01871,26-05-2023,C0011,P0149,S024,In-Store,2,29.42,0.1,52.96
O01872,02-02-2024,C0400,P0376,0,Online,4,79.72,0.2,255.1
O01873,28-02-2024,C0188,P1192,0,Online,1,290.29,0.05,275.78
O01874,13-07-2024,C0586,P0306,0,Online,1,148.17,0.05,140.76
O01875,06-03-2025,C0097,P0142,0,Online,1,132.42,0,132.42
O01876,27-05-2024,C0658,P0863,S002,In-Store,2,109.7,0.1,197.46
O01877,10-02-2025,C0652,P1107,S026,In-Store,2,333.55,0.1,600.39
O01878,10-01-2025,C0155,P0238,0,Online,3,30.72,0.2,73.73
O01879,23-08-2024,C0600,P0278,S000,In-Store,1,267.49,0.1,240.74
O01880,01-05-2024,C0342,P0934,S056,In-Store,1,285.28,0.2,228.22
O01881,04-04-2025,C0579,P0381,0,Online,1,169.3,0.2,135.44
O01882,09-12-2024,C0404,P0095,0,Online,3,145.13,0.05,413.62
O01883,27-03-2025,C0183,P0017,S009,In-Store,1,151,0.2,120.8
O01884,02-08-2024,C0533,P0382,0,Online,1,27.14,0.2,21.71
O01885,01-01-2025,C0025,P0684,0,Online,2,222.84,0.2,356.54
O01886,18-07-2024,C0352,P0331,0,Online,2,317.5,0,635
O01887,04-01-2025,C0441,P0344,0,Online,1,196.16,0.05,186.35
O01888,13-03-2025,C0537,P0254,S058,In-Store,1,266.56,0.2,213.25
O01889,02-08-2023,C0702,P0749,S027,In-Store,1,165.09,0,165.09
O01890,05-11-2023,C0515,P0894,0,Online,2,243.1,0.1,437.58
O01891,12-01-2025,C0563,P0167,S056,In-Store,1,122.4,0.1,110.16
O01892,24-05-2023,C0474,P0963,0,Online,2,297.94,0,595.88
O01893,09-04-2024,C0529,P0091,S048,In-Store,1,27.29,0.1,24.56
O01894,07-05-2024,C0490,P1095,S044,In-Store,1,96.11,0.05,91.3
O01895,05-06-2023,C0384,P0316,S037,In-Store,1,150.05,0.2,120.04
O01896,16-04-2024,C0521,P0565,S056,In-Store,1,129.36,0.1,116.42
O01897,01-12-2024,C0673,P0196,S008,In-Store,1,245.56,0.05,233.28
O01898,23-12-2023,C0488,P0332,0,Online,2,159.7,0.05,303.43
O01899,01-12-2024,C0629,P0603,S040,In-Store,1,31.8,0.05,30.21
O01900,13-05-2024,C0159,P0121,0,Online,2,201.89,0.1,363.4
O01901,12-12-2023,C0285,P0432,S059,In-Store,2,95.18,0,190.36
O01902,04-11-2024,C0368,P1182,S012,In-Store,3,275.08,0,825.24
O01903,11-11-2024,C0753,P0026,0,Online,1,324.99,0.05,308.74
O01904,06-02-2024,C0283,P0305,0,Online,2,89.57,0.05,170.18
O01905,02-07-2023,C0449,P1019,S059,In-Store,1,81.78,0.05,77.69
O01906,25-03-2024,C0105,P0499,S012,In-Store,1,265.43,0,265.43
O01907,08-02-2024,C0777,P0267,S026,In-Store,2,349.07,0.1,628.33
O01908,09-02-2025,C0416,P0519,S000,In-Store,1,89.59,0,89.59
O01909,16-08-2023,C0059,P0657,0,Online,3,29.04,0.2,69.7
O01910,14-06-2024,C0364,P0814,S006,In-Store,1,222.65,0.05,211.52
O01911,20-03-2025,C0072,P0046,S038,In-Store,2,53.96,0,107.92
O01912,28-02-2024,C0702,P0151,S024,In-Store,3,176.17,0,528.51
O01913,12-04-2024,C0162,P1192,S033,In-Store,2,290.29,0.05,551.55
O01914,09-07-2023,C0526,P0059,0,Online,2,37.27,0.1,67.09
O01915,03-07-2024,C0396,P0802,0,Online,2,190.01,0,380.02
O01916,21-07-2023,C0207,P0242,S000,In-Store,1,138.25,0,138.25
O01917,15-03-2024,C0570,P0754,S026,In-Store,3,32.06,0.2,76.94
O01918,21-05-2023,C0771,P0083,S044,In-Store,1,27.82,0.2,22.26
O01919,18-04-2023,C0086,P1168,S025,In-Store,2,99.03,0.1,178.25
O01920,22-06-2024,C0310,P1190,0,Online,1,305.51,0.1,274.96
O01921,12-03-2024,C0037,P0903,S025,In-Store,1,221.79,0.05,210.7
O01922,12-08-2024,C0619,P0386,S036,In-Store,3,212.69,0.2,510.46
O01923,16-07-2024,C0309,P0771,0,Online,1,155.11,0.05,147.35
O01924,02-11-2023,C0172,P0789,0,Online,3,77.75,0,233.25
O01925,11-01-2025,C0150,P0523,0,Online,1,228.06,0.2,182.45
O01926,02-01-2025,C0756,P0703,S035,In-Store,1,304.49,0.1,274.04
O01927,27-12-2024,C0154,P0207,S054,In-Store,2,176.19,0,352.38
O01928,19-07-2023,C0504,P0740,S039,In-Store,1,149.47,0,149.47
O01929,20-06-2024,C0417,P0302,S046,In-Store,2,32.61,0.1,58.7
O01930,27-07-2024,C0728,P0173,S036,In-Store,2,209.18,0.2,334.69
O01931,24-09-2023,C0205,P1146,S015,In-Store,1,250.84,0.05,238.3
O01932,27-01-2024,C0288,P0943,S011,In-Store,2,181.12,0.1,326.02
O01933,11-04-2024,C0373,P1088,0,Online,4,156.73,0.05,595.57
O01934,24-12-2024,C0207,P0071,S015,In-Store,2,171.21,0,342.42
O01935,15-11-2023,C0374,P1083,S001,In-Store,1,186.78,0.1,168.1
O01936,30-08-2024,C0273,P0757,S049,In-Store,3,88.95,0.2,213.48
O01937,26-07-2023,C0577,P0550,S050,In-Store,2,142.36,0.2,227.78
O01938,10-10-2023,C0729,P0549,S017,In-Store,2,8.95,0.1,16.11
O01939,13-05-2024,C0369,P0491,S036,In-Store,1,205.2,0.2,164.16
O01940,19-07-2024,C0277,P0804,S046,In-Store,2,74.98,0.2,119.97
O01941,12-09-2024,C0065,P0882,0,Online,3,165.62,0.1,447.17
O01942,31-05-2023,C0181,P0702,0,Online,1,286.8,0,286.8
O01943,27-07-2023,C0008,P1172,S053,In-Store,3,354.52,0.1,957.2
O01944,09-05-2024,C0349,P0379,0,In-Store,1,186.5,0.05,177.17
O01945,19-07-2024,C0380,P1179,S019,In-Store,1,10.41,0.2,8.33
O01946,21-12-2024,C0245,P0027,0,In-Store,2,236.79,0.05,449.9
O01947,20-05-2023,C0795,P0891,0,In-Store,1,183.58,0.05,174.4
O01948,08-11-2024,C0292,P0107,S016,In-Store,2,193.34,0.05,367.35
O01949,02-09-2023,C0161,P0850,S019,In-Store,1,321.09,0.1,288.98
O01950,12-10-2023,C0218,P0114,0,In-Store,1,291.58,0.05,277
O01951,27-07-2024,C0468,P0462,0,Online,2,262.15,0,524.3
O01952,27-11-2023,C0661,P0249,S033,In-Store,2,194.44,0.1,349.99
O01953,11-04-2023,C0145,P0246,0,Online,1,40,0.2,32
O01954,01-11-2023,C0570,P0575,S013,In-Store,1,101.87,0.1,91.68
O01955,21-06-2024,C0673,P0572,S011,In-Store,2,271.22,0.2,433.95
O01956,02-11-2024,C0517,P0943,0,Online,1,181.12,0.2,144.9
O01957,10-10-2024,C0509,P0397,S010,In-Store,1,29.62,0,29.62
O01958,13-03-2025,C0420,P0699,S052,In-Store,1,30.55,0.05,29.02
O01959,13-07-2024,C0455,P0947,S036,In-Store,1,101.12,0.2,80.9
O01960,05-10-2024,C0331,P0832,0,Online,10,149.77,0.2,1198.2
O01961,29-02-2024,C0285,P0126,0,In-Store,1,201.02,0.1,180.92
O01962,14-01-2024,C0449,P1099,0,Online,1,35.98,0.1,32.38
O01963,07-06-2024,C0531,P0093,0,Online,1,243.56,0.05,231.38
O01964,28-04-2024,C0698,P0364,S004,In-Store,1,125.52,0.1,112.97
O01965,12-03-2024,C0474,P0399,0,Online,2,64.47,0,128.94
O01966,03-10-2024,C0232,P1174,S007,In-Store,4,95.11,0.05,361.42
O01967,15-08-2024,C0541,P0177,0,In-Store,1,128.6,0,128.6
O01968,16-06-2023,C0202,P0774,S022,In-Store,3,58.03,0.05,165.39
O01969,05-12-2024,C0400,P0360,S001,In-Store,2,46.47,0.05,88.29
O01970,28-12-2024,C0646,P0992,S022,In-Store,1,185.24,0.05,175.98
O01971,19-08-2023,C0630,P0721,S055,In-Store,2,255.39,0.05,485.24
O01972,01-03-2025,C0151,P0346,0,Online,1,95.96,0.2,76.77
O01973,10-10-2024,C0630,P0389,S038,In-Store,20,277.24,0.05,5267.6
O01974,10-02-2025,C0372,P0970,S053,In-Store,3,144.34,0.05,411.37
O01975,04-10-2024,C0230,P0264,0,Online,2,69.39,0.2,111.02
O01976,21-03-2024,C0358,P0071,S005,In-Store,2,171.21,0,342.42
O01977,13-09-2024,C0470,P0093,S024,In-Store,1,243.56,0.2,194.85
O01978,21-06-2024,C0123,P1035,S053,In-Store,1,130.92,0.05,124.37
O01979,28-09-2023,C0101,P0028,S009,In-Store,1,210.15,0.2,168.12
O01980,07-05-2024,C0660,P1133,0,Online,3,53.96,0.05,153.79
O01981,06-12-2023,C0504,P0890,S048,In-Store,1,148.82,0.1,133.94
O01982,07-07-2024,C0264,P0824,S020,In-Store,1,89.03,0.2,71.22
O01983,17-06-2024,C0134,P0297,0,Online,2,181.74,0.05,345.31
O01984,22-12-2023,C0156,P0290,S058,In-Store,1,209.97,0,209.97
O01985,09-10-2023,C0772,P0598,0,Online,1,169.19,0.05,160.73
O01986,01-10-2023,C0686,P1159,0,Online,1,308.05,0.05,292.65
O01987,01-07-2023,C0362,P0829,0,Online,1,244.31,0.05,232.09
O01988,09-01-2024,C0632,P0691,0,Online,1,258.99,0,258.99
O01989,11-10-2024,C0248,P0980,S015,In-Store,2,34.02,0,68.04
O01990,19-09-2024,C0117,P1088,0,Online,1,156.73,0.2,125.38
O01991,25-06-2024,C0503,P0564,0,Online,10,331.22,0.05,3146.6
O01992,19-01-2024,C0685,P0645,0,Online,1,212.34,0.1,191.11
O01993,25-11-2024,C0668,P1150,S000,In-Store,2,62.8,0,125.6
O01994,04-03-2025,C0394,P0357,S003,In-Store,1,348.69,0.1,313.82
O01995,12-07-2023,C0234,P1169,S030,In-Store,1,50.9,0.1,45.81
O01996,02-08-2024,C0321,P0566,S002,In-Store,2,10.71,0.1,19.28
O01997,25-03-2025,C0582,P0148,S059,In-Store,1,131.82,0,131.82
O01998,29-07-2023,C0438,P0548,0,Online,2,209.52,0.1,377.14
O01999,25-10-2023,C0278,P0034,S042,In-Store,2,189.42,0,378.84
O02000,09-07-2024,C0384,P0093,S037,In-Store,1,243.56,0.1,219.2
O02001,14-02-2025,C0508,P0732,S003,In-Store,3,186.46,0.2,447.5
O02002,19-08-2023,C0140,P0037,0,Online,1,63.29,0.2,50.63
O02003,09-10-2024,C0682,P0030,0,Online,3,132.5,0.2,318
O02004,11-06-2023,C0746,P0183,0,Online,2,304.66,0,609.32
O02005,20-09-2023,C0585,P0498,S027,In-Store,1,35.81,0.2,28.65
O02006,06-09-2023,C0580,P0929,S036,In-Store,1,34.13,0.2,27.3
O02007,26-03-2024,C0168,P0873,S030,In-Store,1,25.15,0.05,23.89
O02008,28-06-2024,C0616,P0379,0,Online,3,186.5,0.2,447.6
O02009,04-05-2024,C0028,P0942,0,In-Store,1,193.87,0.2,155.1
O02010,27-12-2024,C0430,P0721,0,Online,1,255.39,0.05,242.62
O02011,07-02-2024,C0701,P1170,S044,In-Store,3,270.1,0.1,729.27
O02012,15-10-2024,C0617,P0187,S024,In-Store,1,246.22,0.1,221.6
O02013,07-12-2023,C0031,P1049,S050,In-Store,2,115.48,0.1,207.86
O02014,25-06-2023,C0127,P0296,0,Online,3,34.89,0,104.67
O02015,11-04-2023,C0360,P0048,S031,In-Store,1,187.5,0.2,150
O02016,09-07-2024,C0289,P1153,S051,In-Store,2,152.8,0.1,275.04
O02017,22-02-2025,C0728,P0102,0,Online,1,221.14,0.2,176.91
O02018,09-10-2023,C0475,P0810,S034,In-Store,2,235.44,0.2,376.7
O02019,06-08-2024,C0304,P1172,S028,In-Store,2,354.52,0.1,638.14
O02020,06-01-2024,C0091,P0859,S024,In-Store,2,335.31,0.1,603.56
O02021,31-08-2024,C0034,P0526,S002,In-Store,1,197.85,0,197.85
O02022,13-02-2025,C0361,P0644,S030,In-Store,1,177.67,0.05,168.79
O02023,14-07-2023,C0756,P0790,S036,In-Store,2,70.22,0.2,112.35
O02024,08-07-2024,C0475,P0903,0,Online,1,221.79,0.1,199.61
O02025,03-11-2023,C0712,P0778,0,Online,1,49.55,0.05,47.07
O02026,06-04-2025,C0379,P0111,S000,In-Store,2,184.61,0.05,350.76
O02027,17-09-2024,C0112,P0330,S029,In-Store,2,355.55,0.2,568.88
O02028,09-01-2024,C0436,P0613,0,Online,3,316.84,0,950.52
O02029,25-02-2025,C0628,P0593,S039,In-Store,3,71.58,0.1,193.27
O02030,17-04-2023,C0357,P0576,S027,In-Store,1,323.53,0.05,307.35
O02031,08-09-2023,C0338,P0536,S017,In-Store,2,158.7,0.1,285.66
O02032,23-03-2024,C0314,P0527,S050,In-Store,1,33.35,0.1,30.02
O02033,30-06-2024,C0405,P1166,S037,In-Store,1,50.99,0.05,48.44
O02034,18-09-2023,C0248,P0529,0,Online,1,135.66,0.2,108.53
O02035,04-12-2023,C0588,P0552,S016,In-Store,1,167.38,0,167.38
O02036,07-07-2024,C0692,P1149,0,Online,1,121.02,0.05,114.97
O02037,16-07-2024,C0336,P1025,S038,In-Store,2,121.03,0.2,193.65
O02038,13-02-2024,C0223,P1178,S034,In-Store,1,63.25,0.1,56.93
O02039,27-05-2024,C0161,P0212,S057,In-Store,1,313.84,0.2,251.07
O02040,24-11-2024,C0707,P0354,0,Online,2,96.51,0.2,154.42
O02041,09-07-2024,C0490,P0669,S054,In-Store,2,95.28,0.1,171.5
O02042,16-11-2024,C0645,P0845,S030,In-Store,2,265.78,0.05,504.98
O02043,25-12-2024,C0128,P0076,0,Online,1,114.03,0,114.03
O02044,26-09-2024,C0580,P0886,S024,In-Store,2,82.92,0,165.84
O02045,27-09-2024,C0625,P0457,S052,In-Store,2,220.01,0,440.02
O02046,03-10-2023,C0754,P0728,0,Online,2,242.37,0,484.74
O02047,29-07-2023,C0472,P0682,S055,In-Store,1,197.42,0.1,177.68
O02048,16-04-2023,C0609,P0802,0,Online,2,190.01,0.1,342.02
O02049,22-04-2023,C0482,P0004,S027,In-Store,3,88.47,0,265.41
O02050,17-07-2024,C0624,P0447,S016,In-Store,1,173.65,0.1,156.28
O02051,10-02-2024,C0193,P0531,S025,In-Store,4,223.17,0.2,714.14
O02052,12-08-2023,C0074,P0456,S035,In-Store,1,238.72,0.1,214.85
O02053,21-06-2024,C0209,P0607,S012,In-Store,2,12.56,0.2,20.1
O02054,23-03-2024,C0686,P0277,0,Online,1,239.39,0.05,227.42
O02055,29-11-2024,C0468,P0599,0,Online,2,131.38,0.2,210.21
O02056,22-12-2024,C0110,P0038,S042,In-Store,1,179.66,0.2,143.73
O02057,09-10-2024,C0425,P1033,S043,In-Store,1,251.96,0.2,201.57
O02058,03-06-2023,C0553,P0057,0,Online,1,190.01,0.1,171.01
O02059,02-02-2025,C0144,P1165,S024,In-Store,2,111.55,0,223.1
O02060,26-02-2025,C0669,P0183,S031,In-Store,2,304.66,0.2,487.46
O02061,24-04-2023,C0065,P0953,0,Online,2,113.18,0,226.36
O02062,09-02-2025,C0326,P0119,0,Online,1,135.05,0.1,121.55
O02063,27-11-2023,C0167,P0331,S039,In-Store,4,317.5,0.1,1143
O02064,21-06-2023,C0346,P0371,S021,In-Store,2,229.56,0.05,436.16
O02065,24-09-2024,C0136,P1065,S039,In-Store,10,235.57,0.05,2237.9
O02066,13-06-2023,C0016,P0275,S036,In-Store,2,284.15,0,568.3
O02067,25-07-2023,C0010,P0470,0,Online,2,224.53,0.05,426.61
O02068,15-09-2023,C0479,P0903,0,Online,1,221.79,0,221.79
O02069,29-01-2025,C0438,P0934,S052,In-Store,2,285.28,0,570.56
O02070,02-01-2024,C0437,P0290,S039,In-Store,1,209.97,0.1,188.97
O02071,24-07-2024,C0322,P0510,S003,In-Store,1,156.58,0.05,148.75
O02072,23-09-2023,C0379,P0431,0,Online,1,39.3,0.05,37.33
O02073,27-03-2025,C0752,P1191,S016,In-Store,1,199.61,0.2,159.69
O02074,27-03-2025,C0029,P0443,0,Online,2,283.37,0.05,538.4
O02075,05-04-2024,C0553,P0606,S017,In-Store,2,6.77,0,13.54
O02076,26-10-2023,C0734,P0333,S042,In-Store,2,18.57,0.05,35.28
O02077,25-06-2023,C0382,P0119,S056,In-Store,2,135.05,0.2,216.08
O02078,09-12-2024,C0265,P1119,S049,In-Store,2,64.93,0,129.86
O02079,15-12-2023,C0487,P1014,S016,In-Store,1,184.27,0.2,147.42
O02080,09-05-2023,C0636,P0374,S003,In-Store,2,190.53,0.2,304.85
O02081,15-06-2023,C0554,P0465,S058,In-Store,1,118.23,0.2,94.58
O02082,08-03-2025,C0693,P0960,S021,In-Store,1,169.27,0,169.27
O02083,09-11-2023,C0324,P0082,S037,In-Store,1,177.36,0.1,159.62
O02084,15-08-2023,C0776,P1093,0,Online,3,143.78,0.1,388.21
O02085,28-03-2024,C0742,P0301,S031,In-Store,2,291.59,0.05,554.02
O02086,15-04-2023,C0462,P1174,S004,In-Store,2,95.11,0.05,180.71
O02087,09-07-2023,C0086,P0176,S007,In-Store,3,273.81,0.2,657.14
O02088,02-01-2025,C0042,P0482,S044,In-Store,1,77.78,0.2,62.22
O02089,30-12-2024,C0760,P0102,S057,In-Store,2,221.14,0,442.28
O02090,09-04-2024,C0050,P0992,0,Online,1,185.24,0,185.24
O02091,25-04-2023,C0230,P0309,S037,In-Store,2,364.92,0.1,656.86
O02092,18-08-2023,C0182,P0651,S057,In-Store,1,315.36,0,315.36
O02093,17-05-2024,C0176,P0359,0,Online,1,86.22,0.2,68.98
O02094,01-08-2023,C0766,P0521,0,Online,2,206.03,0.2,329.65
O02095,21-09-2023,C0021,P0738,S009,In-Store,2,203.31,0.05,386.29
O02096,12-03-2025,C0180,P0771,S043,In-Store,1,155.11,0.1,139.6
O02097,08-02-2024,C0661,P0783,S012,In-Store,1,59.11,0.05,56.15
O02098,09-05-2023,C0001,P1105,S012,In-Store,1,14.96,0.1,13.46
O02099,25-01-2024,C0453,P0037,S053,In-Store,1,63.29,0.2,50.63
O02100,20-11-2024,C0594,P0677,0,Online,2,244.62,0.2,391.39
O02101,04-05-2024,C0170,P0021,S039,In-Store,2,77.31,0.2,123.7
O02102,08-03-2025,C0700,P0715,0,Online,2,377.17,0.1,678.91
O02103,30-05-2024,C0698,P0917,S039,In-Store,1,92.29,0.05,87.68
O02104,07-06-2024,C0649,P0428,0,Online,1,290.61,0.1,261.55
O02105,25-05-2024,C0274,P0378,S031,In-Store,1,99.58,0.2,79.66
O02106,10-09-2024,C0174,P0327,S036,In-Store,3,277.77,0.05,791.64
O02107,10-08-2023,C0082,P0817,S005,In-Store,1,96.63,0.05,91.8
O02108,13-08-2024,C0137,P0056,S036,In-Store,3,103.48,0.05,294.92
O02109,15-09-2024,C0292,P0239,0,Online,2,322.42,0.2,515.87
O02110,02-10-2023,C0155,P0510,S048,In-Store,1,156.58,0.2,125.26
O02111,20-01-2025,C0250,P0948,S051,In-Store,1,335.29,0.05,318.53
O02112,05-04-2025,C0176,P0607,S011,In-Store,2,12.56,0,25.12
O02113,07-10-2023,C0077,P0686,S039,In-Store,1,351.61,0,351.61
O02114,16-05-2023,C0564,P0695,0,Online,2,62.67,0.05,119.07
O02115,23-05-2024,C0228,P1102,S002,In-Store,1,215.69,0,215.69
O02116,04-02-2025,C0547,P0459,S010,In-Store,1,44.11,0,44.11
O02117,10-01-2025,C0085,P0362,S006,In-Store,1,149.41,0.05,141.94
O02118,18-09-2023,C0381,P0606,S058,In-Store,2,6.77,0,13.54
O02119,14-02-2025,C0551,P0314,S034,In-Store,1,144.23,0.2,115.38
O02120,06-08-2024,C0411,P0610,S006,In-Store,1,254.51,0,254.51
O02121,09-02-2025,C0268,P1139,S024,In-Store,2,222.83,0.1,401.09
O02122,15-10-2024,C0768,P0273,S043,In-Store,3,125.14,0,375.42
O02123,11-03-2024,C0397,P0363,S032,In-Store,1,382.32,0.2,305.86
O02124,03-01-2025,C0537,P0983,0,Online,1,149.62,0.1,134.66
O02125,02-11-2023,C0794,P0794,S018,In-Store,2,278.03,0.2,444.85
O02126,26-04-2024,C0793,P0243,S046,In-Store,1,62.91,0.05,59.76
O02127,21-03-2025,C0674,P0369,0,Online,2,314.41,0.05,597.38
O02128,07-02-2025,C0446,P0296,0,Online,2,34.89,0.05,66.29
O02129,16-07-2024,C0312,P0130,0,Online,2,115.06,0.05,218.61
O02130,26-05-2023,C0544,P0444,S007,In-Store,1,32.76,0.1,29.48
O02131,01-10-2023,C0523,P1163,S044,In-Store,1,151.89,0,151.89
O02132,08-09-2024,C0629,P0914,0,Online,1,254.74,0.2,203.79
O02133,26-05-2023,C0608,P0568,S033,In-Store,2,216.22,0,432.44
O02134,07-12-2023,C0526,P0407,0,Online,2,40.35,0,80.7
O02135,11-12-2023,C0442,P0864,S047,In-Store,3,113.48,0.05,323.42
O02136,26-04-2023,C0063,P0011,S012,In-Store,1,144.13,0.05,136.92
O02137,17-05-2024,C0198,P1114,S055,In-Store,10,175.02,0,1750.2
O02138,20-12-2024,C0646,P0095,S011,In-Store,3,145.13,0.1,391.85
O02139,22-03-2024,C0542,P0481,S000,In-Store,2,134.56,0.1,242.21
O02140,27-02-2025,C0165,P0855,S039,In-Store,3,147.61,0.05,420.69
O02141,22-07-2023,C0578,P0127,0,Online,2,89.43,0.2,143.09
O02142,05-02-2025,C0442,P0335,0,In-Store,1,67.24,0.2,53.79
O02143,06-02-2024,C0232,P0363,S056,In-Store,1,382.32,0.05,363.2
O02144,11-11-2023,C0513,P0789,S056,In-Store,1,77.75,0.05,73.86
O02145,25-08-2024,C0495,P0834,S005,In-Store,2,94.05,0.1,169.29
O02146,29-08-2023,C0646,P1110,S048,In-Store,3,131.11,0.2,314.66
O02147,02-06-2024,C0465,P0214,0,Online,3,262.36,0.1,708.37
O02148,15-01-2025,C0111,P0001,S012,In-Store,2,13.26,0.05,25.19
O02149,05-07-2023,C0698,P0321,0,Online,3,233.35,0.05,665.05
O02150,21-08-2023,C0156,P0203,S054,In-Store,1,259.84,0.05,246.85
O02151,25-01-2025,C0191,P0944,S046,In-Store,1,64.12,0,64.12
O02152,14-07-2023,C0333,P0040,S057,In-Store,2,57.53,0.2,92.05
O02153,17-05-2024,C0097,P0088,S040,In-Store,2,361.93,0.1,651.47
O02154,06-08-2024,C0171,P0012,S059,In-Store,2,331.78,0,663.56
O02155,04-09-2023,C0272,P0506,S039,In-Store,2,76.44,0.05,145.24
O02156,02-03-2025,C0455,P0839,0,Online,2,78.68,0,157.36
O02157,01-11-2024,C0607,P0858,S034,In-Store,3,309.56,0.05,882.25
O02158,13-03-2025,C0306,P0716,S011,In-Store,3,380.68,0,1142.04
O02159,19-11-2024,C0749,P0308,S024,In-Store,2,53.99,0.1,97.18
O02160,27-01-2025,C0408,P1093,S010,In-Store,2,143.78,0.1,258.8
O02161,27-10-2024,C0096,P0283,S013,In-Store,2,303.48,0.1,546.26
O02162,03-11-2023,C0607,P1158,S010,In-Store,1,275.48,0.1,247.93
O02163,25-12-2024,C0616,P0558,S040,In-Store,2,178.04,0,356.08
O02164,15-08-2023,C0755,P0610,S037,In-Store,1,254.51,0,254.51
O02165,18-07-2023,C0642,P0973,0,Online,3,209.16,0.2,501.98
O02166,22-08-2024,C0311,P0128,0,In-Store,1,115.63,0.2,92.5
O02167,13-06-2024,C0575,P0007,0,In-Store,2,276.22,0.2,441.95
O02168,29-02-2024,C0696,P1019,0,Online,1,81.78,0.1,73.6
O02169,12-03-2024,C0584,P0582,S004,In-Store,2,44.49,0.05,84.53
O02170,14-08-2024,C0516,P0619,0,Online,1,181.23,0.2,144.98
O02171,23-12-2023,C0469,P1062,S021,In-Store,1,206.93,0.05,196.58
O02172,23-02-2024,C0595,P1098,S006,In-Store,2,91.83,0.2,146.93
O02173,10-10-2024,C0598,P1093,0,Online,1,143.78,0.1,129.4
O02174,14-01-2025,C0476,P0341,S032,In-Store,2,44.4,0.2,71.04
O02175,19-11-2023,C0334,P0350,0,Online,2,169.74,0,339.48
O02176,03-04-2024,C0142,P0939,0,Online,2,201.44,0.2,322.3
O02177,07-07-2023,C0616,P0125,0,Online,1,44.79,0.05,42.55
O02178,18-07-2024,C0258,P0734,S049,In-Store,10,33.37,0.05,317
O02179,15-04-2024,C0552,P1173,S055,In-Store,1,245.1,0,245.1
O02180,06-02-2024,C0312,P1107,S039,In-Store,2,333.55,0.2,533.68
O02181,03-07-2023,C0761,P0217,S026,In-Store,3,197.95,0.05,564.16
O02182,07-06-2023,C0457,P0758,S003,In-Store,1,218.78,0,218.78
O02183,02-10-2024,C0695,P0706,S048,In-Store,3,160.6,0.2,385.44
O02184,10-03-2024,C0797,P0498,S013,In-Store,1,35.81,0,35.81
O02185,23-03-2025,C0366,P0793,0,Online,1,273.34,0.1,246.01
O02186,15-04-2024,C0196,P0897,S042,In-Store,1,118.01,0.1,106.21
O02187,25-11-2023,C0583,P0106,S030,In-Store,1,117.1,0,117.1
O02188,26-05-2024,C0543,P0966,0,Online,1,159.24,0,159.24
O02189,11-08-2023,C0646,P0417,S056,In-Store,2,56.54,0,113.08
O02190,01-06-2023,C0277,P0605,S016,In-Store,1,216.21,0.05,205.4
O02191,05-04-2024,C0044,P0805,S042,In-Store,2,290.78,0.1,523.4
O02192,21-09-2024,C0572,P0820,S023,In-Store,2,310.73,0.05,590.39
O02193,17-04-2023,C0039,P0773,0,Online,2,311.06,0.05,591.01
O02194,01-03-2024,C0352,P0188,S030,In-Store,2,302.59,0.05,574.92
O02195,02-10-2023,C0435,P0365,0,Online,1,251.05,0.05,238.5
O02196,18-10-2023,C0008,P0679,0,Online,1,313.82,0.1,282.44
O02197,29-10-2024,C0030,P0529,S030,In-Store,3,135.66,0.2,325.58
O02198,30-04-2024,C0295,P0666,S014,In-Store,1,78.53,0.2,62.82
O02199,10-09-2024,C0098,P0474,S020,In-Store,1,140.16,0,140.16
O02200,10-04-2025,C0083,P0280,0,Online,1,31.96,0.1,28.76
O02201,17-09-2024,C0170,P0684,0,Online,1,222.84,0.05,211.7
O02202,27-03-2024,C0674,P0378,S059,In-Store,1,99.58,0,99.58
